"Date","Cause","Casualties","RegisterNumber","Damage","Smoke","CO"
"2022-10-3 10:35","Electrical Fault",0,4340798,67355,1,0
"2022-10-3 10:39","Electrical Fault",0,1517424,68171,0,0
"2022-10-3 10:43","Other",0,4547950,54977,1,0
"2022-10-3 10:44","Other",0,3885569,50152,1,0
"2022-10-3 10:53","Electrical Fault",0,3364581,60831,0,1
"2022-10-3 10:9","Electrical Fault",0,1088200,65703,1,0
"2022-10-3 11:10","Electrical Fault",0,2006151,108647,1,0
"2022-10-3 11:36","Other",0,1195423,53656,1,0
"2022-10-3 11:5","Other",0,7104630,47773,1,0
"2022-10-3 11:9","Cooking",0,6758341,57055,1,1
"2022-10-3 12:16","Electrical Fault",0,626750,47404,1,1
"2022-10-3 12:2","Heating",2,1016992,113827,0,0
"2022-10-3 12:3","Other",0,2076526,76760,0,0
"2022-10-3 12:3","Other",0,4760959,63096,0,1
"2022-10-3 12:47","Heating",0,8630339,135227,0,1
"2022-10-3 12:56","Cooking",0,338702,125074,0,0
"2022-10-3 12:7","Cooking",0,5632574,44410,1,1
"2022-10-3 12:7","Heating",0,9724725,117925,0,0
"2022-10-3 13:1","Other",0,4494537,102739,1,0
"2022-10-3 13:12","Other",0,391636,52420,1,0
"2022-10-3 13:31","Heating",0,5929585,61049,1,1
"2022-10-3 13:34","Cooking",0,3981787,41659,1,1
"2022-10-3 13:37","Other",0,4693842,57047,1,0
"2022-10-3 13:46","Other",0,1217902,59954,1,0
"2022-10-3 13:52","Electrical Fault",0,7633983,80175,1,0
"2022-10-3 14:50","Other",0,1720784,47707,1,0
"2022-10-3 14:52","Heating",0,3727079,53743,1,0
"2022-10-3 14:7","Other",0,8982808,50856,0,1
"2022-10-3 16:20","Heating",2,3630020,61179,0,1
"2022-10-3 16:28","Heating",0,434624,53518,1,1
"2022-10-3 16:5","Heating",0,6308168,57473,1,0
"2022-10-3 16:56","Heating",0,5547811,67144,1,0
"2022-10-3 17:10","Other",0,1373344,59000,0,0
"2022-10-3 17:40","Electrical Fault",0,7464318,53254,1,0
"2022-10-3 17:43","Heating",0,4742006,50643,1,0
"2022-10-3 17:46","Cooking",0,9650420,118584,1,0
"2022-10-3 17:6","Electrical Fault",0,6106783,62245,0,1
"2022-10-3 18:15","Other",0,9177774,64217,0,1
"2022-10-3 18:16","Other",0,2779297,63629,1,0
"2022-10-3 18:29","Heating",0,2202373,81458,0,0
"2022-10-3 18:4","Cooking",0,3190144,105608,1,0
"2022-10-3 18:54","Cooking",0,1214609,68927,1,0
"2022-10-3 18:56","Cooking",0,736181,50604,1,1
"2022-10-3 19:19","Electrical Fault",0,4874121,54157,1,1
"2022-10-3 19:44","Other",0,2445952,110410,1,0
"2022-10-3 1:19","Other",0,7526068,67188,0,1
"2022-10-3 20:2","Heating",0,7650911,53284,1,1
"2022-10-3 20:40","Heating",0,6369566,111820,0,0
"2022-10-3 21:19","Heating",0,7097269,70761,1,0
"2022-10-3 21:30","Other",0,2246931,36368,1,1
"2022-10-3 21:48","Cooking",0,6647896,66734,1,0
"2022-10-3 21:5","Heating",0,8149948,74385,1,0
"2022-10-3 23:21","Heating",0,3802491,52233,1,1
"2022-10-3 2:16","Cooking",0,876650,47231,1,1
"2022-10-3 4:10","Electrical Fault",0,8282139,31423,1,1
"2022-10-3 4:28","Other",0,3020349,55986,1,1
"2022-10-3 5:43","Heating",0,4843143,58175,1,0
"2022-10-3 5:52","Other",0,2955646,40054,1,1
"2022-10-3 6:17","Other",0,9351630,31915,1,1
"2022-10-3 6:23","Heating",3,7264249,63637,1,0
"2022-10-3 6:25","Cooking",0,3118013,54693,1,0
"2022-10-3 6:33","Other",0,4169523,48972,1,1
"2022-10-3 6:49","Heating",0,2641729,98024,1,0
"2022-10-3 7:14","Heating",0,8345285,132098,0,1
"2022-10-3 7:15","Other",0,7661537,119909,1,0
"2022-10-3 7:33","Heating",0,668693,40986,1,1
"2022-10-3 7:45","Electrical Fault",0,4998859,54474,1,1
"2022-10-3 7:55","Other",0,7828638,38971,1,0
"2022-10-3 8:14","Electrical Fault",0,2566616,63508,0,0
"2022-10-3 8:3","Heating",0,8274589,48401,1,1
"2022-10-3 8:41","Heating",0,7754550,46211,1,1
"2022-10-3 8:50","Electrical Fault",0,5197184,55037,1,0
"2022-10-3 8:53","Cooking",0,3450395,57831,1,1
"2022-10-3 9:24","Electrical Fault",0,2343975,36956,1,1
"2022-10-3 9:36","Cooking",0,3279523,78721,0,0
"2022-10-3 9:37","Other",0,5668438,112434,0,1
"2022-10-3 9:59","Other",0,3748421,51028,1,1
"2022-10-30 0:53","Cooking",0,488471,61143,1,0
"2022-10-30 10:24","Heating",0,5300904,54183,1,1
"2022-10-30 10:33","Electrical Fault",0,7366389,51347,1,0
"2022-10-30 10:40","Cooking",0,1862173,74189,0,0
"2022-10-30 10:57","Other",0,6663853,90527,1,0
"2022-10-30 11:17","Electrical Fault",0,2562352,40873,1,0
"2022-10-30 11:19","Other",0,559198,42397,1,0
"2022-10-30 11:28","Heating",0,1005834,68221,0,1
"2022-10-30 11:34","Heating",0,8905341,49971,1,1
"2022-10-30 11:40","Cooking",0,8519830,46169,1,0
"2022-10-30 11:53","Other",0,9105658,136449,0,1
"2022-10-30 11:9","Cooking",0,7782877,124830,0,0
"2022-10-30 12:14","Cooking",0,140675,65496,1,0
"2022-10-30 12:18","Cooking",0,9620379,128636,0,0
"2022-10-30 12:21","Heating",0,3402528,42668,1,1
"2022-10-30 12:22","Heating",0,7464647,45542,0,0
"2022-10-30 12:25","Other",0,748822,NA,1,1
"2022-10-30 13:11","Heating",0,8591425,42623,1,0
"2022-10-30 13:21","Heating",0,8219508,32808,1,1
"2022-10-30 13:24","Electrical Fault",0,6838199,114844,1,0
"2022-10-30 13:39","Cooking",0,9148526,127660,0,0
"2022-10-30 13:41","Other",0,6785469,116686,1,0
"2022-10-30 13:52","Other",0,7271853,91979,1,1
"2022-10-30 13:6","Heating",0,1251574,67895,0,0
"2022-10-30 14:16","Heating",0,1933446,51513,1,1
"2022-10-30 14:19","Heating",0,8679693,57843,1,1
"2022-10-30 14:2","Electrical Fault",0,2221921,57692,1,0
"2022-10-30 14:29","Electrical Fault",0,3684157,92312,1,1
"2022-10-30 14:37","Other",0,9017152,40947,1,1
"2022-10-30 14:47","Heating",0,5643275,73128,0,0
"2022-10-30 14:50","Heating",0,3591395,54584,1,1
"2022-10-30 14:52","Heating",0,6011525,56631,1,0
"2022-10-30 15:13","Other",0,2869004,53413,1,0
"2022-10-30 15:20","Other",0,734697,85691,1,1
"2022-10-30 15:21","Electrical Fault",0,6596421,39558,1,1
"2022-10-30 15:37","Heating",0,9246987,44581,1,1
"2022-10-30 15:4","Other",0,4164159,38755,1,1
"2022-10-30 15:58","Electrical Fault",0,3105692,47536,1,1
"2022-10-30 16:10","Electrical Fault",0,2605104,71998,0,1
"2022-10-30 16:26","Heating",0,4290712,43417,1,1
"2022-10-30 16:35","Heating",0,7419104,63901,0,0
"2022-10-30 16:36","Heating",0,660401,59851,0,1
"2022-10-30 16:36","Heating",0,3311388,51397,1,0
"2022-10-30 16:36","Heating",0,6557432,47287,1,1
"2022-10-30 16:55","Cooking",0,9387893,58019,1,1
"2022-10-30 16:58","Cooking",0,2856958,56106,1,0
"2022-10-30 16:9","Cooking",0,524302,60744,0,1
"2022-10-30 17:16","Cooking",1,8476387,60495,0,0
"2022-10-30 17:28","Cooking",0,4955250,88972,1,1
"2022-10-30 17:39","Cooking",0,6739329,44634,1,0
"2022-10-30 18:11","Cooking",0,8276087,82881,0,1
"2022-10-30 18:12","Heating",0,4156866,36685,1,1
"2022-10-30 18:2","Other",0,9678922,37896,1,1
"2022-10-30 18:27","Heating",0,6158051,82232,1,0
"2022-10-30 18:31","Cooking",0,799106,31259,1,0
"2022-10-30 18:4","Electrical Fault",0,9760975,52654,1,0
"2022-10-30 18:40","Other",0,3878277,66172,0,1
"2022-10-30 18:49","Cooking",0,379534,121791,0,0
"2022-10-30 19:53","Heating",0,3335362,120716,0,1
"2022-10-30 19:7","Cooking",0,5843282,59862,1,0
"2022-10-30 1:29","Heating",0,5246093,85432,1,1
"2022-10-30 1:57","Cooking",0,2201105,50106,1,0
"2022-10-30 1:57","Other",0,3785607,71164,0,0
"2022-10-30 20:28","Heating",0,9508516,38472,1,1
"2022-10-30 20:31","Other",0,2845919,54140,0,0
"2022-10-30 20:34","Heating",0,6265519,70179,0,0
"2022-10-30 20:44","Other",0,9604107,54550,1,0
"2022-10-30 21:12","Heating",0,3181328,57734,1,0
"2022-10-30 21:14","Heating",0,4019677,59192,1,1
"2022-10-30 21:37","Heating",0,4371393,116243,1,0
"2022-10-30 21:48","Cooking",0,212706,75531,0,1
"2022-10-30 21:51","Heating",0,1758381,66346,0,0
"2022-10-30 21:52","Cooking",0,8171156,35990,1,1
"2022-10-30 22:18","Other",0,5951287,53012,1,1
"2022-10-30 22:48","Electrical Fault",0,9955916,46358,0,1
"2022-10-30 22:54","Cooking",0,4528168,36971,1,1
"2022-10-30 22:55","Other",0,750462,53619,1,1
"2022-10-30 23:27","Other",0,2943,54326,1,0
"2022-10-30 23:34","Heating",0,1430155,51884,1,1
"2022-10-30 3:45","Heating",0,1540971,60401,1,0
"2022-10-30 3:50","Electrical Fault",0,7907453,52928,1,0
"2022-10-30 4:57","Other",0,6752044,67232,0,1
"2022-10-30 5:29","Electrical Fault",0,1478514,31953,1,1
"2022-10-30 5:34","Other",0,7299430,117512,1,0
"2022-10-30 5:36","Heating",0,1461495,47997,1,0
"2022-10-30 5:37","Heating",0,5027272,56636,0,1
"2022-10-30 5:38","Electrical Fault",0,4761753,114669,0,0
"2022-10-30 5:47","Electrical Fault",0,2631571,32673,1,1
"2022-10-30 6:10","Other",0,9696267,98886,0,0
"2022-10-30 6:21","Other",0,7989196,59384,1,1
"2022-10-30 6:37","Cooking",0,736835,64717,0,1
"2022-10-30 6:58","Heating",0,9275946,57393,1,1
"2022-10-30 6:7","Heating",0,648997,54970,0,1
"2022-10-30 7:0","Other",0,1883057,54028,1,0
"2022-10-30 7:25","Cooking",0,8991484,91740,1,0
"2022-10-30 7:36","Other",0,2968903,51547,1,0
"2022-10-30 7:38","Heating",0,5918270,56747,0,0
"2022-10-30 7:50","Other",0,7917038,81675,1,0
"2022-10-30 8:19","Heating",0,7260319,33857,1,1
"2022-10-30 8:39","Heating",0,8322295,98763,0,0
"2022-10-30 8:54","Cooking",0,3019293,76095,0,0
"2022-10-30 9:22","Other",0,8154846,116387,0,0
"2022-10-30 9:31","Cooking",0,2952539,51598,1,1
"2022-10-30 9:37","Other",0,8225814,42787,1,0
"2022-10-30 9:43","Electrical Fault",0,9255682,40035,1,1
"2022-10-30 9:45","Electrical Fault",0,7967488,56755,1,1
"2022-10-30 9:46","Heating",0,4212550,74783,0,0
"2022-10-30 9:52","Electrical Fault",0,3973353,58538,1,0
"2022-10-31 0:14","Electrical Fault",0,5444251,101405,1,1
"2022-10-31 0:23","Heating",0,3696204,33043,1,1
"2022-10-31 0:3","Electrical Fault",0,5360275,64645,0,1
"2022-10-31 0:55","Heating",0,5912013,30802,1,1
"2022-10-31 10:11","Heating",0,6799852,45798,1,1
"2022-10-31 10:18","Other",0,9990881,31295,1,0
"2022-10-31 10:48","Cooking",0,7401061,63061,1,0
"2022-10-31 11:18","Electrical Fault",0,133966,40208,1,0
"2022-10-31 11:18","Cooking",0,8326478,117822,0,1
"2022-10-31 11:20","Other",0,8139906,56231,1,0
"2022-10-31 11:27","Other",0,4104200,67717,0,0
"2022-10-31 11:42","Other",0,2781876,98493,0,0
"2022-10-31 11:54","Electrical Fault",0,7452677,60863,0,0
"2022-10-31 11:56","Heating",3,3462297,55190,0,0
"2022-10-31 11:9","Cooking",0,9379724,88152,1,0
"2022-10-31 12:0","Heating",0,3411364,47950,1,1
"2022-10-31 12:13","Cooking",0,9648525,67012,1,0
"2022-10-31 12:35","Heating",0,2922513,98246,1,0
"2022-10-31 12:37","Heating",0,1003173,56394,0,0
"2022-10-31 12:41","Cooking",0,4905807,45555,1,1
"2022-10-31 12:43","Other",0,5351902,41983,1,0
"2022-10-31 12:48","Electrical Fault",0,26687,50446,1,0
"2022-10-31 12:5","Other",0,9867160,76829,0,0
"2022-10-31 12:59","Other",0,3057234,52654,0,1
"2022-10-31 13:12","Electrical Fault",0,6088029,35893,1,1
"2022-10-31 13:57","Cooking",2,3703095,68181,1,0
"2022-10-31 14:10","Heating",0,9520139,90906,1,0
"2022-10-31 14:36","Other",0,6933737,98921,0,1
"2022-10-31 14:38","Other",0,8198913,47044,1,1
"2022-10-31 14:5","Electrical Fault",0,4226348,45248,1,1
"2022-10-31 14:51","Other",0,931686,116073,0,1
"2022-10-31 14:54","Electrical Fault",0,5539507,69157,0,0
"2022-10-31 14:58","Heating",0,2856498,41626,1,0
"2022-10-31 14:58","Other",0,9372650,48615,1,0
"2022-10-31 15:40","Heating",0,544771,117144,1,1
"2022-10-31 16:2","Electrical Fault",0,2284797,63251,0,0
"2022-10-31 16:2","Electrical Fault",0,2706257,114597,1,0
"2022-10-31 16:22","Other",0,4415687,54907,1,1
"2022-10-31 16:35","Other",0,7482789,32910,1,1
"2022-10-31 16:39","Other",0,7662480,48741,1,1
"2022-10-31 16:41","Cooking",0,6651857,60776,0,1
"2022-10-31 16:45","Heating",0,6451461,36878,1,1
"2022-10-31 16:55","Heating",0,6302976,37345,1,1
"2022-10-31 16:6","Heating",0,4417604,95874,0,0
"2022-10-31 17:12","Electrical Fault",0,8531166,64433,0,0
"2022-10-31 17:14","Heating",0,50842,55947,0,1
"2022-10-31 17:30","Heating",0,646651,51081,1,0
"2022-10-31 17:45","Heating",0,4786261,54821,1,0
"2022-10-31 17:46","Electrical Fault",0,7120436,49920,1,0
"2022-10-31 17:49","Cooking",0,6102827,92323,1,1
"2022-10-31 17:7","Other",0,825011,60708,1,0
"2022-10-31 17:8","Cooking",0,7352118,57809,1,1
"2022-10-31 18:11","Cooking",0,9176205,124784,0,0
"2022-10-31 18:13","Heating",0,1998404,88918,1,1
"2022-10-31 18:16","Other",0,2455197,65234,1,0
"2022-10-31 18:40","Heating",0,8709553,56173,0,1
"2022-10-31 18:45","Heating",0,8943117,40246,1,1
"2022-10-31 19:10","Heating",0,9270174,40680,1,1
"2022-10-31 19:13","Heating",0,3483082,56247,1,0
"2022-10-31 19:2","Electrical Fault",0,7735383,62348,1,1
"2022-10-31 19:23","Heating",0,9153093,83468,1,1
"2022-10-31 19:43","Cooking",0,5506218,111367,1,0
"2022-10-31 19:56","Cooking",0,5138917,51978,1,0
"2022-10-31 19:59","Heating",0,5440748,75454,1,1
"2022-10-31 1:3","Electrical Fault",0,6050235,64148,0,0
"2022-10-31 20:13","Heating",0,7921432,91068,1,0
"2022-10-31 20:27","Other",0,2030170,56278,1,1
"2022-10-31 20:34","Cooking",0,1308427,50078,1,1
"2022-10-31 20:42","Electrical Fault",0,8076379,59649,1,1
"2022-10-31 20:51","Cooking",0,7155647,78463,1,0
"2022-10-31 20:9","Heating",0,6725867,59033,0,1
"2022-10-31 21:2","Heating",0,2395259,53422,1,1
"2022-10-31 21:27","Other",0,1738657,53847,1,0
"2022-10-31 21:30","Cooking",0,3893793,103565,1,1
"2022-10-31 22:9","Other",0,4821846,41518,1,1
"2022-10-31 23:13","Cooking",0,118010,51259,1,0
"2022-10-31 23:13","Cooking",0,4440286,68873,0,0
"2022-10-31 23:14","Other",0,569296,70191,0,0
"2022-10-31 2:14","Electrical Fault",0,6075795,41386,1,1
"2022-10-31 2:46","Other",0,1636442,107140,0,0
"2022-10-31 2:46","Other",0,3025781,110446,1,1
"2022-10-31 3:32","Heating",0,5759948,47144,1,1
"2022-10-31 3:52","Electrical Fault",0,7059219,94010,1,0
"2022-10-31 5:56","Electrical Fault",0,2330447,43373,1,1
"2022-10-31 5:6","Heating",0,7725311,45389,1,1
"2022-10-31 6:15","Other",0,9634566,110127,1,0
"2022-10-31 6:47","Heating",0,840663,53296,1,1
"2022-10-31 7:22","Heating",0,6501624,60591,1,1
"2022-10-31 7:23","Heating",0,1459489,49930,1,0
"2022-10-31 7:23","Other",0,8521118,43790,1,1
"2022-10-31 7:59","Other",0,2975317,43578,1,1
"2022-10-31 7:8","Other",0,9288096,33444,1,1
"2022-10-31 7:9","Heating",0,3039204,71795,1,1
"2022-10-31 8:28","Cooking",3,6090225,41957,1,1
"2022-10-31 8:39","Other",0,4830769,54619,1,0
"2022-10-31 8:55","Other",0,3219006,64890,0,0
"2022-10-31 9:15","Other",0,8825537,120558,1,0
"2022-10-31 9:36","Electrical Fault",0,4494437,55994,1,1
"2022-10-31 9:49","Other",0,4291028,52340,1,1
"2022-10-31 9:53","Electrical Fault",0,8112449,58979,0,1
"2022-10-31 9:59","Electrical Fault",0,2843802,50518,1,1
"2022-10-31 9:8","Heating",0,4410994,97921,1,1
"2022-10-4 10:24","Heating",0,2534720,45648,1,0
"2022-10-4 10:27","Other",0,8204629,73655,1,1
"2022-10-4 11:4","Electrical Fault",0,8469593,82383,1,1
"2022-10-4 11:50","Heating",0,1713192,48743,1,0
"2022-10-4 11:57","Heating",0,4225712,64200,1,1
"2022-10-4 11:6","Cooking",0,1494033,43023,1,0
"2022-10-4 12:23","Cooking",0,5557465,44581,1,1
"2022-10-4 12:40","Heating",0,7885094,37480,1,1
"2022-10-4 12:59","Heating",0,2932618,47261,1,1
"2022-10-4 13:13","Cooking",0,4384898,45011,1,0
"2022-10-4 13:13","Heating",0,8398799,74591,1,0
"2022-10-4 13:20","Cooking",0,1285921,45975,1,0
"2022-10-4 14:1","Other",0,6602904,109861,0,0
"2022-10-4 14:59","Electrical Fault",0,602598,58469,1,0
"2022-10-4 14:8","Electrical Fault",0,3624003,76344,1,1
"2022-10-4 15:21","Heating",0,5495738,58014,1,0
"2022-10-4 15:26","Heating",0,7967475,87342,0,1
"2022-10-4 15:3","Heating",0,1669869,45523,1,1
"2022-10-4 16:36","Heating",0,3476494,45758,1,0
"2022-10-4 16:8","Heating",0,158457,97514,1,0
"2022-10-4 17:23","Other",0,7402221,33330,1,1
"2022-10-4 17:56","Other",0,5736610,66803,0,0
"2022-10-4 17:58","Heating",0,4053770,66145,1,0
"2022-10-4 17:7","Heating",0,7673996,34713,1,0
"2022-10-4 18:10","Cooking",2,8422472,36750,1,0
"2022-10-4 18:13","Heating",0,2373571,49054,0,1
"2022-10-4 18:16","Cooking",0,6079612,52311,1,0
"2022-10-4 18:21","Heating",0,1300461,38676,1,1
"2022-10-4 18:25","Cooking",0,7598768,45271,0,1
"2022-10-4 18:56","Heating",0,1159565,37374,1,1
"2022-10-4 19:27","Other",0,3821881,60077,1,1
"2022-10-4 19:3","Cooking",0,5621349,53140,1,1
"2022-10-4 19:38","Cooking",0,2180053,66030,0,1
"2022-10-4 19:38","Other",0,9072383,38029,1,0
"2022-10-4 19:4","Heating",0,3883617,62521,0,1
"2022-10-4 19:53","Heating",0,7191389,92635,0,1
"2022-10-4 1:53","Heating",0,8480076,56966,1,0
"2022-10-4 20:11","Cooking",0,9639047,57927,1,0
"2022-10-4 21:33","Heating",0,8600648,103691,0,0
"2022-10-4 23:12","Heating",0,949212,116972,0,1
"2022-10-4 23:13","Other",0,3976641,62476,1,0
"2022-10-4 23:21","Other",0,4732202,58991,0,1
"2022-10-4 23:28","Heating",2,8626696,138071,0,0
"2022-10-4 23:58","Other",2,2756016,73371,0,0
"2022-10-4 3:32","Heating",0,1707932,97503,1,1
"2022-10-4 4:17","Other",0,730415,44016,1,1
"2022-10-4 4:38","Other",0,2131720,49537,0,1
"2022-10-4 4:39","Other",0,9725304,62974,0,0
"2022-10-4 4:55","Electrical Fault",0,5078315,38885,1,0
"2022-10-4 5:15","Heating",0,541435,58650,1,1
"2022-10-4 5:32","Heating",0,3777787,60515,0,1
"2022-10-4 6:3","Heating",0,6060067,55725,1,1
"2022-10-4 6:33","Cooking",0,4781416,135975,0,0
"2022-10-4 7:12","Cooking",0,16597,59949,0,0
"2022-10-4 7:27","Other",0,8590149,39095,1,1
"2022-10-4 7:30","Other",0,702219,62984,1,0
"2022-10-4 7:46","Other",0,9179613,41021,1,1
"2022-10-4 7:9","Cooking",0,6631615,104950,1,0
"2022-10-4 8:26","Heating",0,3593218,129788,0,0
"2022-10-4 8:29","Cooking",0,3714566,35984,1,1
"2022-10-4 8:33","Other",0,130320,130629,0,0
"2022-10-4 8:33","Other",0,6102235,88731,0,1
"2022-10-4 8:39","Other",0,5762322,57974,1,1
"2022-10-4 8:45","Heating",0,2510893,93057,1,0
"2022-10-4 8:51","Cooking",0,7459316,41627,1,0
"2022-10-4 8:53","Heating",0,2893949,44459,1,1
"2022-10-4 9:11","Heating",0,9807947,37024,1,0
"2022-10-4 9:14","Electrical Fault",0,4282849,51441,1,0
"2022-10-4 9:18","Cooking",0,9691767,74734,0,1
"2022-10-4 9:28","Other",0,2874579,111800,0,0
"2022-10-4 9:3","Other",0,2772362,60852,0,1
"2022-10-4 9:39","Other",0,7236986,76093,0,1
"2022-10-4 9:42","Cooking",0,8095798,60971,1,0
"2022-10-4 9:57","Cooking",0,8179214,105193,0,1
"2022-10-4 9:9","Heating",0,7949809,49104,1,0
"2022-10-4 9:9","Heating",0,8494868,77055,1,0
"2022-10-5 0:17","Cooking",0,3648024,89179,1,1
"2022-10-5 0:20","Other",0,1417035,42273,1,1
"2022-10-5 0:28","Heating",0,8721972,139172,1,0
"2022-10-5 0:8","Heating",0,5228804,96725,1,1
"2022-10-5 10:15","Electrical Fault",0,8261382,43395,1,0
"2022-10-5 10:2","Electrical Fault",0,437663,68788,0,1
"2022-10-5 10:2","Cooking",0,3038435,52512,1,0
"2022-10-5 10:25","Other",0,4360623,55217,1,1
"2022-10-5 10:49","Other",0,6199171,67626,1,0
"2022-10-5 10:9","Other",0,7732988,37368,1,0
"2022-10-5 11:33","Heating",0,3372084,40599,1,1
"2022-10-5 11:36","Cooking",0,4676753,69835,0,0
"2022-10-5 11:51","Cooking",0,9756932,40931,1,1
"2022-10-5 11:7","Electrical Fault",0,9383055,148354,0,0
"2022-10-5 12:16","Cooking",0,828964,63070,0,0
"2022-10-5 12:26","Cooking",0,7379727,68268,0,0
"2022-10-5 12:42","Other",0,598113,63273,1,0
"2022-10-5 12:47","Other",0,3765518,40919,1,1
"2022-10-5 13:12","Heating",3,3708500,52109,1,0
"2022-10-5 13:30","Other",0,6757972,64340,1,0
"2022-10-5 13:41","Heating",0,13778,56850,1,0
"2022-10-5 13:50","Cooking",0,9971889,38983,1,1
"2022-10-5 14:0","Electrical Fault",0,5981752,55419,0,0
"2022-10-5 14:17","Electrical Fault",0,433582,44430,1,1
"2022-10-5 14:2","Electrical Fault",0,5033134,45141,1,0
"2022-10-5 14:22","Other",0,9294430,39527,1,0
"2022-10-5 14:42","Electrical Fault",0,9866635,151502,0,0
"2022-10-5 14:48","Electrical Fault",0,6175199,59798,1,0
"2022-10-5 14:56","Electrical Fault",0,2754328,36722,1,1
"2022-10-5 14:58","Cooking",0,724353,53252,1,1
"2022-10-5 15:36","Electrical Fault",0,9194763,100402,0,0
"2022-10-5 15:40","Heating",0,4917166,40409,1,0
"2022-10-5 15:44","Heating",0,4438224,42076,1,1
"2022-10-5 15:46","Electrical Fault",0,1484137,70586,0,1
"2022-10-5 15:48","Other",0,4066829,52494,1,0
"2022-10-5 15:57","Heating",0,1112234,46587,1,0
"2022-10-5 16:28","Heating",0,5453282,99006,1,0
"2022-10-5 16:28","Heating",0,5803995,105352,0,1
"2022-10-5 16:37","Other",0,2231969,47421,1,1
"2022-10-5 16:44","Cooking",0,9256417,110651,1,1
"2022-10-5 16:48","Cooking",0,9706981,42684,1,1
"2022-10-5 16:59","Heating",0,3909889,51475,0,1
"2022-10-5 17:20","Heating",0,7171147,35772,1,1
"2022-10-5 17:37","Other",0,1548798,78382,0,0
"2022-10-5 17:45","Heating",0,7473221,98905,1,1
"2022-10-5 17:55","Heating",0,9960002,57440,1,1
"2022-10-5 18:29","Heating",0,1135033,66016,0,0
"2022-10-5 18:29","Cooking",0,2334514,45113,1,1
"2022-10-5 18:36","Heating",0,5573095,54581,1,0
"2022-10-5 18:41","Cooking",0,435041,30180,1,1
"2022-10-5 18:42","Cooking",0,6043478,58841,1,0
"2022-10-5 18:55","Cooking",0,5442395,79576,1,0
"2022-10-5 19:13","Other",0,4467875,141456,0,0
"2022-10-5 19:36","Heating",0,5183654,33707,1,1
"2022-10-5 19:4","Heating",0,89908,60733,1,1
"2022-10-5 19:48","Cooking",0,1678968,64760,1,0
"2022-10-5 19:53","Heating",0,4780883,38090,1,1
"2022-10-5 19:9","Heating",0,6378698,135606,0,0
"2022-10-5 1:10","Heating",0,1889591,87563,1,1
"2022-10-5 20:17","Heating",0,8530878,50438,1,1
"2022-10-5 21:13","Heating",0,4597866,46040,1,1
"2022-10-5 21:27","Other",0,6920039,34565,1,0
"2022-10-5 21:39","Other",0,1241726,69669,0,1
"2022-10-5 21:41","Electrical Fault",0,2019443,67079,0,1
"2022-10-5 21:51","Heating",0,9581644,40207,1,0
"2022-10-5 22:1","Other",0,4551080,57710,0,1
"2022-10-5 22:30","Electrical Fault",0,5432889,49362,1,1
"2022-10-5 22:34","Heating",0,147457,47253,1,1
"2022-10-5 23:13","Heating",2,1205723,83257,0,0
"2022-10-5 4:24","Heating",0,5626513,50040,1,1
"2022-10-5 5:28","Electrical Fault",0,9758446,60952,1,1
"2022-10-5 6:10","Other",0,750443,NA,1,0
"2022-10-5 6:11","Heating",0,149020,53515,1,1
"2022-10-5 6:12","Other",0,1926403,58609,1,1
"2022-10-5 6:14","Cooking",0,5200639,43578,1,1
"2022-10-5 6:2","Heating",0,2150994,95091,1,0
"2022-10-5 6:36","Electrical Fault",0,9644654,33185,1,1
"2022-10-5 6:37","Heating",0,9974848,109653,0,0
"2022-10-5 6:51","Electrical Fault",0,5258820,136752,0,0
